name1,image1,name2,image2,sf_gpen_gfpgan_arcface,sf_gpen_sgpn_arcface,sf_sgpn_gfpgan_arcface,sf_gpen_gfpgan_magface,sf_gpen_sgpn_magface,sf_sgpn_gfpgan_magface,sf_gpen_gfpgan_adaface,sf_gpen_sgpn_adaface,sf_sgpn_gfpgan_adaface
James_Cameron,3,James_Cameron,2,1.7711329927568522,1.2804981938533078,0.8664880010842297,0.4333297754233384,-0.0334828397229636,-0.3720320900666456,5.1288788162862655,-0.1840174282122062,2.4106857933849986
Martha_Burk,3,Martha_Burk,1,1.722753126270099,4.173221011802648,3.1366810114213868,0.9181657127431556,2.567541733116557,6.594311521057005,2.1385695590496248,5.165104678799015,7.552574917744814
Juan_Ignacio_Chela,1,Juan_Ignacio_Chela,3,2.506130673306392,2.2499267956535016,1.446778052994458,1.27591410915722,0.5084909819312837,1.6995981660624286,6.287138160363742,3.621412864649893,5.433166439514085
Antonio_Trillanes,2,Antonio_Trillanes,3,3.041904979398644,3.1771548230490696,3.444157692883758,2.169191244172126,2.5252680097940123,7.7419076949290595,7.4417967400156915,3.5947215718303163,8.810065983123664
Brian_Cowen,2,Brian_Cowen,1,4.213941613161245,4.214973198916792,2.6861802632497795,3.644444432891245,3.851942625254319,8.78014461056149,15.638774834879715,7.885955074939566,13.253413393721832
Jon_Gruden,5,Jon_Gruden,1,-0.1494067544693567,-0.8085624744161709,-0.2982804129597398,-0.1452766854477247,0.0374353418103738,-1.2391040270975604,-0.4799250666012056,-0.2859710314876258,-1.619548567587941
Jay_Leno,2,Jay_Leno,1,0.6063600709017944,-1.9667728556787016,2.4451213942091616,1.1536380481488,0.5866304593888596,4.775910018005105,5.182416819824018,1.0396474980900623,4.6588250875091335
Barbara_Walters,3,Barbara_Walters,2,0.3237926611960233,2.052986331683748,1.7266255620126032,1.0307112031831105,2.0575758822381403,7.130818521926075,2.649130231515425,3.756246798551185,6.6402269003620455
Samuel_Waksal,4,Samuel_Waksal,2,1.332052281354071,0.5156233457973687,1.2703375159194386,1.076723299994507,0.7614677136313077,1.6418274337337089,4.06682777874585,-2.0234130516449014,1.1401939132604593
Jimmy_Kimmel,1,Jimmy_Kimmel,2,1.700445896609627,1.07920954852864,1.8711995723717367,1.734621683032266,2.056545589549037,6.598290531834882,8.976755280598326,4.37200296721388,8.554321783263767
Arantxa_Sanchez-Vicario,1,Arantxa_Sanchez-Vicario,2,3.0363332680524824,1.4902430118076149,1.828028563105205,2.034180548777045,0.6768400072817047,3.242375470916965,6.798111986995085,1.3741397388206793,4.280817883536829
Mel_Gibson,1,Mel_Gibson,2,-0.2935296678131676,1.8099332665043733,-0.2466550101584188,-0.2536916800260499,1.0486772795868726,2.1149390866092634,4.24438174108822,6.351088259621748,4.672272212149376
Kenneth_Branagh,2,Kenneth_Branagh,1,-0.6744120202719843,0.3000656851484207,0.1190084656342091,0.3497167596025493,2.327270631433072,2.633871986090249,0.2085080486156521,2.9133778792100324,2.751451014837678
Mark_Schweiker,2,Mark_Schweiker,1,1.4592550796009611,1.7481953872783729,2.0114147512674334,1.2308318019761435,2.1451646222153133,5.969091148803521,7.444237879329995,5.871169881772499,10.153765629389142
Jeremy_Greenstock,24,Jeremy_Greenstock,23,2.119512340525782,-0.2724746640293929,0.9530268368171236,2.282928435723641,1.2519040523978548,2.95713423826282,10.328408719629694,3.0814932793648966,6.852916592798771
Daniel_Day-Lewis,1,Daniel_Day-Lewis,3,1.4967533079362136,0.2957290394147249,1.1150310537714032,0.5989522626074785,0.0723690054959929,1.0533051568160383,1.246120055287896,-1.4959103612903264,0.3749053197176906
Herb_Sendek,2,Herb_Sendek,1,3.221123987801473,4.3721080301967845,3.5222785873097457,1.7980577674656255,2.694844682007095,6.788880136074859,8.541044406780008,6.862707367140438,8.778879629360656
Carolyn_Dawn_Johnson,3,Carolyn_Dawn_Johnson,2,1.8922273164154528,2.6245387587850946,2.30597047399746,0.3980578249750012,0.2530601268526808,2.704715393779191,1.722949139237809,0.3515952083004379,3.050064111552544
Tony_Bennett,3,Tony_Bennett,4,2.711292509831498,3.773528018112544,3.32389835675808,1.507685071162014,2.2256674925613504,6.086364971467519,5.884825689459834,1.9642018356416804,6.657483548981733
Peter_Costello,2,Peter_Costello,1,1.0123738835996694,-0.2648767337572266,1.315250336301766,-0.4321237702305746,-0.3598687979358479,-0.1809155367904411,0.5813796833893905,0.321355651829974,1.2767713642008325
Bud_Selig,2,Bud_Selig,1,0.7843532772696673,2.389587210310581,1.0157179487455965,0.7777912692220318,0.7944857643751675,2.631228544143749,5.535009417853788,1.5639973875781292,3.338639817129505
Simon_Cowell,2,Simon_Cowell,1,0.4429402667928797,1.585746402922255,1.8453062344570272,0.4529772760679892,0.979944132177381,5.312317380605153,-0.8370801734876934,1.6550064132960252,4.914961363802041
Jim_Furyk,3,Jim_Furyk,5,2.9963880772852693,5.093339859911531,4.789908590173181,2.1850419955243394,4.182579661840686,12.249006505822624,9.839681667176116,9.424970757124797,15.504689057955185
Ed_Rosenthal,2,Ed_Rosenthal,1,2.603268932967445,4.576667509058016,2.6493811425160736,1.8782172701132576,2.5600134582241427,6.355320651417612,9.654015105555716,5.694976958146116,8.394544341336019
Fernando_Henrique_Cardoso,8,Fernando_Henrique_Cardoso,4,1.4196805126893264,1.3721516481100773,1.0166737411983375,1.0663504061600473,2.822668235757905,5.101794775538041,5.122623647147488,3.7168470374991154,6.458555593746492
Andrew_Weissmann,2,Andrew_Weissmann,1,0.6564203450918711,3.6394778581632448,2.0995878344499097,0.4689316644803668,3.166894310863392,5.572321851756011,2.279113937585877,5.374874366918996,7.2252214996755635
Tim_Henman,12,Tim_Henman,9,3.1407091095541286,5.243035723513678,3.9923331772855937,1.925004490630133,3.132217779631656,8.803182447061792,6.3436233419518935,9.015815396652355,9.990008951754632
Susan_Collins,2,Susan_Collins,1,1.2968716907626174,1.792556146466516,2.6744023027528048,-0.5909453580436308,-0.2882611991983275,1.3712461410987586,2.051174723232428,1.649368338046946,4.619679707492403
Rachel_Hunter,2,Rachel_Hunter,1,0.6446019193486785,-1.3846869463217206,1.4020816568822367,0.4176436832027018,-1.967691907192372,1.777118174042756,0.394337135317766,-2.284734695439958,-0.4402087959015581
Carlos_Bianchi,2,Carlos_Bianchi,1,1.9840351709696165,1.349968190872179,1.405536876080819,1.6714522156180602,1.8422976881831048,5.632595530419055,8.984474912881256,5.771197317132684,9.51006377750311
Orlando_Bloom,3,Orlando_Bloom,1,3.3864776996276538,1.8344452155506423,1.3954096711551556,2.5609772129622628,1.8362495542412207,3.709851021245437,8.08867533123349,2.525341044766212,4.066984155041212
Howard_Dean,2,Howard_Dean,9,2.37385346646076,1.46678185702731,1.2487843369512417,0.8099108057571646,0.6510129031657346,0.2539114316263937,4.2824864580073205,1.7236810675899692,1.779283243589929
Leonid_Kuchma,6,Leonid_Kuchma,4,3.3824154852735004,2.8113584711619746,1.912334554869137,2.047417498900338,2.2317738148661146,6.114374416533741,7.730303100722184,5.048757905827437,6.595820790141583
JJ_Redick,1,JJ_Redick,2,1.294815560468883,1.4414731337563214,1.5147094792954765,1.5632075659809317,1.1636520545688318,4.86479738816084,5.59588229016296,3.5628438113435266,4.580736323746781
Sharon_Stone,1,Sharon_Stone,5,0.7657220819537913,3.173761525854826,1.925356949326382,-0.3467925991191019,1.3241585835126533,1.536534206959979,-1.832303936985601,2.940863532429339,1.4455933161045715
Al_Pacino,3,Al_Pacino,1,3.545039462537324,5.34871178411977,4.513801172045354,2.518674552140577,3.292022947202736,10.03477783083854,8.879599052416376,6.1383723535591335,9.718135236029864
Terry_McAuliffe,3,Terry_McAuliffe,2,-0.1011223287882947,1.0307918018952664,0.3337497596512604,0.2805105152689146,0.5106042537891085,1.3706248449739364,-1.4131394806974171,-0.1567802638377997,-0.2412399582415285
Mohammad_Khatami,6,Mohammad_Khatami,3,3.623655651061276,3.266139589683271,3.954660524614999,2.6755464968717955,2.225078750224988,8.229071245259515,12.03617861379127,7.776946626300703,12.57264753412607
Silvio_Berlusconi,32,Silvio_Berlusconi,15,-0.0392371560617597,3.902946339120441,-1.1700213466622205,-0.0713795246113667,1.3574833397832269,-0.4896512368835612,-1.7523384420188175,1.7433774389885786,-2.0499364699422
Amelia_Vega,2,Amelia_Vega,6,2.467243607112688,3.60360531151007,2.8360909221953863,0.330277294783532,0.4330727988886451,1.0278542329653604,3.6647930289047466,-0.0359933916509664,2.026316120108178
Kobe_Bryant,3,Kobe_Bryant,1,1.8666131794099463,1.5936923830405347,0.7061752002680521,1.2768338905534686,1.846162374354834,3.9005088523832994,5.432558669710521,3.329385487124888,4.117329952846581
