name1,image1,name2,image2,arcface,magface,adaface,arcface_gfpgan,magface_gfpgan,adaface_gfpgan,arcface_gpen,magface_gpen,adaface_gpen,arcface_sgpn,magface_sgpn,adaface_sgpn
Mark_Cuban,2,Mark_Cuban,1,0.1918630573782705,0.279028564032357,0.4087933016927734,0.4381545292648495,0.3886409016903902,0.3536359378802272,0.4464712397696554,0.2954696427807342,0.2484295582347213,0.3614634934399398,0.290451419783539,0.1994169936666812
Martina_Hingis,3,Martina_Hingis,2,-0.0278759069668587,0.0977157498715291,0.1604851549442938,0.4131983872907959,0.2989752686528851,0.23329369228023,0.610633436602405,0.168992935702516,0.2536206397268088,-0.0148028482795632,0.0576461688883747,0.1175670504057727
Fidel_Castro,15,Fidel_Castro,6,0.2537800347937143,0.1345184665719909,0.0125128413040127,0.2245053395125478,0.2546477945581133,0.2625726775429614,0.1859816564753774,0.3176784811637431,0.1187894782770564,0.2452586531322884,0.1030877790889707,0.0754555417266284
Noelle_Bush,1,Noelle_Bush,4,0.5514349185382783,0.4264257207152294,0.4275138258670115,0.1299031573829802,0.0989645240538849,0.0541404568265328,0.1565797048621862,0.0535042688120416,0.0210895364983113,0.622806431309896,0.3742401842087642,0.3528921413960841
LeBron_James,3,LeBron_James,2,0.1620640214819769,0.065679559239862,0.0442653345195351,0.6081545369695442,0.4664094409503898,0.4118187817488547,0.4794930576328551,0.3123696641350788,0.1735211325847807,0.1402993684620103,0.0226561710662869,0.0063168932378134
Mitoji_Yabunaka,1,Mitoji_Yabunaka,2,0.1021803847282144,0.280793772459107,0.2867646648533525,0.2898292911202273,0.2883658409101275,0.2786859199512628,0.311726584871891,0.2302481369144397,0.1423496678026652,0.0677126828285025,0.248707524702652,0.2945943591657554
George_Ryan,2,George_Ryan,3,0.4707431791869451,0.4459690521127815,0.5033614928801524,0.5373892582184272,0.3023230881679365,0.2740842537646133,0.0761879182209238,0.0016740063918932,0.091564071455395,0.4298372335543253,0.2380192166283826,0.242245565005307
Abdullatif_Sener,1,Abdullatif_Sener,2,0.1259929889227977,0.2226935175300168,0.1541006964601764,0.3694288589388496,0.2243434452248004,0.3282494014496776,0.3446824735671704,0.24990067678857,0.2155416288942378,0.1524522281520135,0.2304154117871192,0.1511643668979335
Dennis_Hastert,2,Dennis_Hastert,4,-0.0050767348404528,0.1672917366873728,0.2514891369501513,0.4946603614711472,0.3477570041059644,0.3391653860845133,0.4365879278693069,0.3329567686798275,0.309071811998891,0.2524134749497561,0.2372728394821334,0.1646463930554083
Martin_McCauley,2,Martin_McCauley,1,0.5492059392651454,0.5489341633968587,0.4961343890943229,0.4486008365776734,0.2162906010687789,0.3300884486316383,0.3409869092488696,0.1607111192238916,0.2574278057831294,0.5311789336493328,0.4546644378159356,0.3974588714960619
Eduard_Shevardnadze,2,Eduard_Shevardnadze,3,0.5627896048379963,0.6042750077906449,0.5592143266406682,0.5706575987299632,0.4629047685063084,0.4680904200845598,0.6173397429874022,0.2555012370903006,0.4541147117331087,0.4765882126508928,0.3578223454354052,0.3299484214354402
Jamie_Villafane,2,Jamie_Villafane,1,0.3220959743370018,0.3345990384203783,0.3499939469846768,0.4375418500284652,0.2306806708673114,0.2124522926158399,0.4103698749491488,0.2302279037352907,0.157083050551312,0.2419754848032803,0.0576300189461808,0.1360873088044641
Valentino_Rossi,4,Valentino_Rossi,6,0.2894943690481905,0.2989520043381208,0.3790030837477331,0.4794309295221182,0.5116283242501536,0.4130308323043893,0.3439774499064879,0.4085254061744043,0.3469742860459753,0.2804799579380002,0.2439808055669736,0.2181478099066836
James_Schultz,1,James_Schultz,2,0.7841587500501412,0.6969488103939503,0.6631755826935605,0.4552273391984702,0.3087990029852948,0.2677712317047755,0.571871994866129,0.2880019032689677,0.283969459589152,0.7491976576053252,0.5816120910487421,0.4965111328772267
David_Kelley,2,David_Kelley,1,0.2487454145124984,0.3332347971500744,0.178944512166865,0.6664499468113275,0.6224919857542857,0.5960009823708158,0.6010020229619899,0.3993512352147338,0.4430734894744117,0.1562684995958652,0.1406722166270072,0.0893936748332666
Debra_Brown,1,Debra_Brown,2,-0.0331565406066444,-0.075344044707012,0.0436617102889871,0.5780203327210235,0.1873318556450933,0.2610279047599442,0.3713564744419163,0.2575619968214402,0.2489701879339932,-0.0434731289766619,-0.0725607604098414,-0.0110157083897156
Hugh_Grant,4,Hugh_Grant,3,0.5461451259859954,0.556608241454383,0.5823062259264729,0.355839126042648,0.1774887762069485,0.1692493926879159,0.2811253127850148,0.0485272978089721,-0.0008350923110429,0.3963897755746214,0.2351193061022924,0.1838967006819098
Vince_Carter,1,Vince_Carter,2,0.1912532450103584,0.1322615850118744,0.150346673154394,0.4422273641413785,0.274641824566503,0.3108867530616583,0.0397406988061823,0.0482554052095954,0.1073441096016021,0.2206070626220496,0.1170308370340705,0.0018426267860421
Yoko_Ono,2,Yoko_Ono,3,0.4789960340020848,0.4157776120226286,0.4737281881443507,0.5569448860405896,0.4500187204757117,0.4142881528562873,0.5707334944049849,0.4274493275002703,0.4260589877669313,0.3811573866903558,0.1358140403291646,0.1536656355841559
Rod_Stewart,2,Rod_Stewart,3,0.1461576596304236,0.1215678273827504,0.0822605349451272,0.6470473358231451,0.5846442389040273,0.5336338216918205,0.6212021608696792,0.5454853464351559,0.4658316520713908,0.1341951774500096,0.1126332245640739,0.1116710958903096
Bruce_Van_De_Velde,1,Bruce_Van_De_Velde,2,0.3141497234624197,0.1700880666667938,0.2700344151076197,0.6462352423495895,0.4094064683261765,0.5373563635609496,0.7229319222978313,0.4605015568547946,0.511437541712393,0.1457134853583324,0.0903039726610679,0.0082749385335158
Antonio_Banderas,1,Antonio_Banderas,2,0.4219155651469473,0.3566771663967186,0.290253335578724,0.5847536792360623,0.4538791472999979,0.3973343889354493,0.537218168839383,0.3695055370008308,0.3697539419785375,0.3243347448035443,0.292767573870523,0.2336000699307944
Scott_Ritter,1,Scott_Ritter,2,0.7672608154412317,0.6996220815388783,0.6509030960344996,0.6150131528850876,0.5186689635571233,0.5050312343991673,0.5127325432524156,0.3894007584006214,0.2613581936301287,0.689987094378143,0.5662794119821905,0.5296682259100471
Nora_Bendijo,1,Nora_Bendijo,2,-0.0030005306425579,0.1047420454048325,-0.031982486671589,0.3742587434189138,0.1693257526484456,0.0813064318148833,0.3725214315538497,0.3142842734815949,0.2198633227567792,0.0415128762857862,0.1254606572543749,0.0374142323325358
Rupert_Grint,2,Rupert_Grint,3,0.5387325329723419,0.4930323866844063,0.5305606587891635,0.7216323981747235,0.5660178968926189,0.6192141324960299,0.6537971717172343,0.4888373485985885,0.4885707468759916,0.6500497874791188,0.4898701180238662,0.3390479484519475
Anne_McLellan,3,Anne_McLellan,2,0.3903154237930989,0.5077343580045656,0.423488118827029,0.7562827815073577,0.702715559883491,0.7062317426335335,0.7220275481912635,0.5449439895919804,0.6156648676784015,0.4570652308208504,0.3204999156697388,0.1872348325828169
Pervez_Musharraf,13,Pervez_Musharraf,8,0.0026724267540213,0.0594116561661964,0.0898980329021537,0.4091840343861293,0.2665425631261668,0.2532071788618946,0.3535988222111069,0.3450208632775283,0.2342085459470547,-0.0098319446956177,0.0560892925477978,-0.0066178862169797
Anastasia_Myskina,1,Anastasia_Myskina,3,0.4091017421033732,0.3327940634330198,0.3294920369596321,0.2081538238735128,0.2630270032531862,0.2942809157012894,0.2529149026328875,0.1966730255901846,0.1647975804085336,0.2342197896514823,0.1781912377999316,0.1689632350766566
Marie-Reine_Le_Gougne,1,Marie-Reine_Le_Gougne,2,0.2707899128314728,0.2003447902023256,0.2822020748329495,0.4335172110026417,0.3107174200852085,0.3076771918455392,0.4644632682261173,0.3969640119109425,0.2370426641023544,0.2493248240225807,0.1016127888687403,0.0845955877642453
John_Allen_Muhammad,5,John_Allen_Muhammad,2,-0.0470498915567358,0.1688354501815566,0.0923665604477443,0.6165486952896507,0.2444637348632698,0.3035436555641979,0.4893595868854851,0.1913242679652068,0.2699166326168871,-0.0445140190140723,0.1686548316151666,0.1299122212008795
Drew_Barrymore,1,Drew_Barrymore,2,0.3132827840932364,0.1920758346081736,0.2234382450056791,0.20032161630747,0.1228485707434798,0.2064219621816299,0.2078212446168121,0.1293233411131837,0.3007943339536398,0.3176400666073367,0.1877403769286233,0.2698297113270972
Magui_Serna,2,Magui_Serna,1,-0.0941657280227011,0.1735247627288896,0.1249991366998986,0.4406408606143789,0.3848825305257533,0.3209735261815051,0.3987995202952865,0.386022385664368,0.2112885992430771,0.0835090749378695,0.0914238141995347,0.0286609631187677
Ricardo_Lagos,24,Ricardo_Lagos,3,0.7656925127052355,0.7483697996945945,0.6966923653245252,0.5856762180810908,0.3643817551024387,0.4075038943639411,0.5442359509812879,0.4154856202734161,0.3361180200974062,0.713445322752075,0.7038990936248924,0.6329506618964938
Gunter_Pleuger,1,Gunter_Pleuger,3,0.4602309529665034,0.4000420975638719,0.4700307674258868,0.392217088633646,0.1033468087637809,0.2437651797784845,0.6000997837683698,0.3605209123282317,0.3869599491592037,0.3826192959349169,0.3341573509201497,0.3171489207198277
Leland_Chapman,1,Leland_Chapman,2,-0.0388550466260623,0.1810311441804633,0.2538262882943053,0.1064601026634841,0.1280339848571502,0.0726543096027782,0.080000134776975,0.0464457385592691,0.0242894184373425,-0.0362169358633453,0.1400545870504182,0.2203386374481885
Vanessa_Williams,3,Vanessa_Williams,2,0.0244359063823686,0.1365607220696742,0.099625616694803,0.3444628746664488,0.3279603867485708,0.2887238370826494,0.3746563182658034,0.2539122575834384,0.2380816718798733,0.1438106427040674,0.2444612443220113,0.0788930498158983
Thomas_Bjorn,2,Thomas_Bjorn,1,0.624987905864006,0.6271297249977995,0.5183137368578605,0.5964571566805349,0.4738629344849364,0.4967920832197205,0.4515625410648573,0.3452690195041524,0.4107953810906556,0.5789635405540343,0.419398498944766,0.3382599601057399
Barbara_Brezigar,1,Barbara_Brezigar,2,0.4626822905763815,0.3830098113353019,0.2811765577570086,0.2807791665894413,0.1529275631975647,0.1361890548304156,0.3235843568989854,0.1592195023479061,0.196050531165484,0.4732237792243042,0.1896929825872823,0.1687102295114553
Michelle_Collins,2,Michelle_Collins,1,-0.1563320463050894,0.1887331015289967,0.1696790492896437,0.0108261315434539,0.1170400887925806,0.0888154069690332,0.5549488018553008,0.5441868428593533,0.494614220491454,-0.1970780155972574,0.1551643733689341,0.0461748490525743
Jorge_Batlle,2,Jorge_Batlle,1,0.0583395430389825,0.0264589535104232,0.0665766396977567,0.5289494650641282,0.3555433275045538,0.3943934863747264,0.647186951928501,0.4799256150995027,0.4024330030694126,0.0564781549094299,0.010808264517488,0.0930402353470534
Luiz_Inacio_Lula_da_Silva,42,Luiz_Inacio_Lula_da_Silva,37,0.2214517831091454,0.2092139281695094,0.1759568410734271,0.3920565055213524,0.0721518148488007,0.1008273518008263,0.516002561135706,0.2537823364172236,0.2518600050095034,0.2875557375806357,0.1986608185888662,0.1189731274808583
Ricky_Martin,2,Ricky_Martin,1,0.6179191204188199,0.6629546006809908,0.5703029764537028,0.1595213994177135,0.0185273776860985,0.0286228732941349,0.1234448112124304,0.0272170861458692,0.03630736957325,0.6152292153292431,0.4574809904992703,0.4600171401154939
Mike_Tyson,2,Mike_Tyson,1,0.0607950887847048,-0.0022224711214188,0.0731873660727025,0.5142981749955872,0.3260396009084009,0.249316933998475,0.4366125995649934,0.2601462588874438,0.2186858179557006,0.0186789106496607,-0.0181384685264636,0.0690141534915602
John_Malkovich,1,John_Malkovich,3,0.3705832607412788,0.3405167126929698,0.3034345102683941,0.4930018827189166,0.3632154394588869,0.2935963559052101,0.3784434131276151,0.2146936911875088,0.2085936507296907,0.4625924835494417,0.3348634098665113,0.2251567816115733
Corinne_Coman,1,Corinne_Coman,2,0.1253299333859352,0.1709109312590341,0.1313492184515224,0.4604248168791024,0.3283884345772019,0.3862809905715432,0.5013943130907805,0.4935348978792155,0.3166922265112129,0.1207218853415207,0.1600755363965033,0.0471089387566845
Biljana_Plavsic,2,Biljana_Plavsic,1,0.3161607602406263,0.3963626321169469,0.4491693697581327,0.4093732969320725,0.2641810133566544,0.3100011078943577,0.6222468031327126,0.280255742556473,0.3530166488397233,0.3881022299950004,0.2755132888932323,0.1829650311136337
Michael_Chiklis,3,Michael_Chiklis,5,0.3881871861574006,0.1361669790676039,0.0911463963137245,0.5074499887919276,0.2362264325662388,0.3129416272066633,0.7322017889819826,0.2628857391865454,0.2724096064608133,-0.0035125942934845,0.0703786016653009,-0.0324319181559757
Bob_Geldof,2,Bob_Geldof,1,-0.0921171888446316,0.2417356605060001,0.2186591968901906,0.2928967987021091,0.2298919583658118,0.3046826507088031,0.1454751758886829,0.0762235311966355,0.1544146712667116,0.2189966914848631,0.010642718515245,0.0884127070627054
Jesse_James_Leija,2,Jesse_James_Leija,1,0.047468648928114,0.04599044740223,0.1499046153625365,0.464905962537055,0.2228397787618496,0.3105514496011869,0.2783597383955933,0.1138191655292695,0.1315384646876823,0.0703863945814708,0.087320719303109,-0.0410810498071877
James_Cameron,3,James_Cameron,2,0.140403703428379,0.0348641619799338,0.0026835613288192,0.4830877774747789,0.2472957410799454,0.344378872602577,0.4348187121772235,0.263071068487019,0.2072790706419123,0.1307985946359069,0.0477407885402605,-0.0253854184291485
Martha_Burk,3,Martha_Burk,1,0.6289393216595041,0.5946639832548927,0.5624775912105697,0.3748348393187017,0.251699103595902,0.1955719364188538,0.3479785297914634,0.2006409965939133,0.1468693004687659,0.5639972701763227,0.401641987136352,0.3898467730898772
Juan_Ignacio_Chela,1,Juan_Ignacio_Chela,3,0.1411640683108683,0.0582526705235702,0.0793188030904674,0.4783698386455823,0.3279314864162166,0.3651862502830061,0.4835150832679004,0.2868142240691324,0.3278319789546839,0.1175905343069452,0.0383499178252184,0.0948249520547675
Antonio_Trillanes,2,Antonio_Trillanes,3,0.4027984907487768,0.4304350196378518,0.3623791945775165,0.594943654831721,0.4616563509748966,0.4314939848025406,0.4071999348642118,0.3598164448335169,0.234205583449496,0.3501174799382533,0.2896214767321953,0.2122866491641341
Brian_Cowen,2,Brian_Cowen,1,0.1427369742319982,0.2027732878264277,0.1416579566597808,0.6588587467373518,0.593848505099132,0.6907617944437988,0.7230891086695848,0.632581332018656,0.5864952603590577,0.1526366826845555,0.1654584389524108,0.1581159494240648
Jon_Gruden,5,Jon_Gruden,1,0.2526162164981877,0.1316155880667666,0.207833206027923,0.3001898947538496,0.1205143298339664,0.0963655636933839,0.1899224233603211,0.1874863877523273,0.1458182605817325,0.1735118728504835,0.0603293004210361,0.0493043188561624
Jay_Leno,2,Jay_Leno,1,0.3388515582572068,0.3746151744965836,0.2386365844125403,0.5941928696203881,0.36863220214079,0.3556796854103176,-0.019264440458239,0.1269788443905155,0.1607094164556975,0.2851677008558051,0.2038582071138268,0.0832936994640038
Barbara_Walters,3,Barbara_Walters,2,0.5475877621158971,0.5004656488049852,0.453308240155157,0.2308834609873712,0.3274101150930021,0.2614357049517751,0.12367763485112,0.1730031938378319,0.1439711118503246,0.4502994361978586,0.3999953185584693,0.3184670656887673
Samuel_Waksal,4,Samuel_Waksal,2,0.0973147033938784,0.1497627719221161,0.1332035064107122,0.383833553706723,0.2445932617702348,0.3018816421132881,0.2508386394485982,0.2525175126160188,0.1097195323381721,0.1292777962296669,0.0158293705905407,-0.098308494649133
Jimmy_Kimmel,1,Jimmy_Kimmel,2,0.3452680300817734,0.3470774741614138,0.3653378164322298,0.5470226068490605,0.4300403212985956,0.4835925980051712,0.3467925761387165,0.3093597410269825,0.3440265152590443,0.2733851129543248,0.2827579065146847,0.1578971026298182
Arantxa_Sanchez-Vicario,1,Arantxa_Sanchez-Vicario,2,0.3055965999992575,0.2002292408657604,0.1737109959172834,0.5534781325203737,0.4352907621218176,0.3950779463470024,0.4233689050296031,0.3449447958536382,0.2798989205098073,-0.0076372753688274,0.0130181976121335,0.0366573233468442
